;"RIS-QI01_TT";"IPU-FB18";"SAN3-FB01";"ANL1-QI02";"ANL1-QI01";"SAN3-ML01";"POL_FT04";"IPU_LT01";"SED5-QI11";"SED5-QI01"
"27.02.2023";0,1116029;-0,004341523;-0,1184947;-0,1352909;0,08820059;0,07765976;0,160991;0,3050608;0,2344415;0,3480452
"27.02.2023";0,1205372;0,003103763;-0,1047136;-0,1255712;0,09684027;0,1211556;0,2116442;0,3532306;0,2961807;0,4170121
"27.02.2023";0,1230917;0,005232488;-0,0834493;-0,1082516;0,1122355;0,1188158;0,2117255;0,339571;0,2891423;0,4101334
"27.02.2023";0,1386346;0,01818493;-0,06245402;-0,08839246;0,1286479;0,1607319;0,2576231;0,3769301;0,3413445;0,476348
"27.02.2023";0,1586381;0,03485448;-0,01743959;-0,04675514;0,1551046;0,2196482;0,3196882;0,433534;0,4074531;0,5613985
"27.02.2023";0,1687832;0,04330875;0,003591542;-0,02762127;0,1721125;0,1815434;0,2754262;0,3736678;0,336985;0,4843096
"27.02.2023";0,1846727;0,05655002;0,02082431;-0,01120738;0,1867027;0,2020401;0,2973585;0,3951739;0,3548511;0,5051488
"27.02.2023";0,1700077;0,04432916;0,007547783;-0,02106546;0,1779399;0,1889002;0,280863;0,3783071;0,352702;0,4963274
"27.02.2023";0,1779739;0,05096765;0,002962938;-0,02240239;0,1767515;0,1543825;0,2400069;0,3361817;0,298204;0,4265955
"27.02.2023";0,1869432;0,05844212;0,003993337;-0,01986774;0,1792544;0,1723226;0,2598894;0,3676399;0,3237121;0,4560021
"27.02.2023";0,1678307;0,04251499;-0,02319643;-0,04320084;0,158264;0,1737369;0,2608741;0,3811155;0,3417586;0,4798739
"27.02.2023";0,1780108;0,05099839;-0,03701708;-0,05668747;0,1462759;0,1559361;0,2414769;0,3701319;0,3045179;0,4375355
"27.02.2023";0,1819031;0,05424196;-0,03123283;-0,05239622;0,1500904;0,1492272;0,2331907;0,3745786;0,2860439;0,4217186
"27.02.2023";0,167698;0,04240438;-0,07343187;-0,09005266;0,1163587;0,1420965;0,2263451;0,3840517;0,2786303;0,4230884
"27.02.2023";0,1457772;0,02413705;-0,110834;-0,1245794;0,08147982;0,07865444;0,1560244;0,3211438;0,1894506;0,3308135
"27.02.2023";0,1095911;-0,006018003;-0,1375084;-0,147292;0,06126609;0,06304037;0,1396121;0,3179054;0,1807747;0,3416214
"27.02.2023";0,07862673;-0,03182165;-0,1849626;-0,1866619;0,02627058;0,05060098;0,1247395;0,3097857;0,1756391;0,3529574
"27.02.2023";0,07497428;-0,03486535;-0,1932924;-0,1931875;0,02047005;0,02681828;0,1006883;0,2813369;0,1344564;0,313822
"27.02.2023";0,09458587;-0,01852236;-0,1639103;-0,1676029;0,04321188;0,02448159;0,0933571;0,2540987;0,1070702;0,2905819
"27.02.2023";0,14256;0,02145611;-0,08766086;-0,1010963;0,1023289;0,09718059;0,1755276;0,318981;0,1701525;0,3725033
"27.02.2023";0,1734158;0,0471692;-0,02811689;-0,05000488;0,1477435;0,1707829;0,2588529;0,3783364;0,2568345;0,4749037
"27.02.2023";0,2321204;0,09608976;0,05543221;0,02136869;0,2111867;0,1977523;0,2897227;0,3762496;0,2501064;0,4639719
"27.02.2023";0,2375258;0,1005943;0,1033384;0,06212687;0,2474162;0,2324005;0,3305289;0,3949495;0,2983352;0,5211245
"27.02.2023";0,2456052;0,1073271;0,1265648;0,08255803;0,2658699;0,269955;0,3723323;0,4225429;0,3533534;0,5810301
"27.02.2023";0,2472962;0,1087363;0,155242;0,1087136;0,2940131;0,2763747;0,3790077;0,4228585;0,3655735;0,5908973
"27.02.2023";0,2438784;0,1058881;0,127858;0,0867187;0,2745776;0,226498;0,3215145;0,3637409;0,3052889;0,5112181
"27.02.2023";0,2193681;0,08546283;0,09745047;0,06151265;0,2521723;0,2097956;0,3020178;0,3572505;0,3073309;0,506214
"27.02.2023";0,1827828;0,0549751;0,05728633;0,02924214;0,2234873;0,1522503;0,2357325;0,3081354;0,2571873;0,4392307
"27.02.2023";0,1574635;0,03387564;-0,0001015621;-0,01710242;0,1822922;0,1240364;0,2045044;0,302064;0,2454912;0,4137636
"27.02.2023";0,1377852;0,0174771;-0,04544152;-0,05321758;0,1501898;0,08477843;0,1574396;0,2753098;0,2131426;0,3628026
"27.02.2023";0,1054921;-0,009433811;-0,1091122;-0,1067096;0,1026414;0,05232782;0,1184991;0,2554372;0,1991749;0,3362651
"27.02.2023";0,1065073;-0,008587867;-0,1277149;-0,1211427;0,08981191;0,03944725;0,1017971;0,2508681;0,1847215;0,311344
"27.02.2023";0,1475602;0,0256229;-0,09355087;-0,09023272;0,1172875;0,05007426;0,1058638;0,2611187;0,1757482;0,2976379
"27.02.2023";0,1804185;0,05300482;-0,08472005;-0,08172649;0,1242626;0,05919312;0,1109808;0,2628247;0,1634524;0,2822058
"27.02.2023";0,222294;0,08790109;-0,03494165;-0,0357908;0,1567354;0,08702784;0,1399191;0,2835115;0,1654426;0,2905971
"27.02.2023";0,321315;0,1704186;0,04426184;0,0350144;0,2196733;0,1366823;0,1927342;0,3266951;0,1526853;0,2809542
"27.02.2023";0,3233005;0,1720731;0,07317095;0,05882664;0,2408398;0,1571998;0,2148386;0,3303804;0,1715858;0,3159003
"27.02.2023";0,3648499;0,2066976;0,145751;0,1206237;0,2957705;0,2207603;0,2890571;0,3921988;0,2229935;0,3887598
"27.02.2023";0,3765773;0,2164705;0,1617911;0,1325297;0,3063536;0,2246792;0,2990294;0,3868716;0,2150071;0,389166
"27.02.2023";0,3884141;0,2263345;0,1858831;0,1526459;0,3242347;0,2353239;0,3105343;0,3889479;0,2114794;0,3980848
"27.02.2023";0,3792599;0,218706;0,1860864;0,1538445;0,3253001;0,2410698;0,3160284;0,3933298;0,2183952;0,4179118
"27.02.2023";0,3650374;0,2068539;0,1768201;0,1466959;0,3189458;0,2343783;0,3079721;0,3874166;0,2151116;0,4220253
"27.02.2023";0,3399225;0,1859249;0,147927;0,1214594;0,2965133;0,2037444;0,2722004;0,3546844;0,1931611;0,3987114
"27.02.2023";0,3217753;0,1708022;0,1297014;0,105024;0,281607;0,1853263;0,2518227;0,3469695;0,1781436;0,3833486
"27.02.2023";0,299658;0,152371;0,07565206;0,05790331;0,2368345;0,1460835;0,2086935;0,3132633;0,1374917;0,3351863
"27.02.2023";0,2874883;0,1422296;0,07446049;0,05634056;0,235718;0,163703;0,2224942;0,3446095;0,1740624;0,3790711
"27.02.2023";0,2690502;0,1268646;0,04482478;0,02966635;0,2117957;0,1599656;0,2231371;0,3549909;0,186174;0,3936051
"27.02.2023";0,2700747;0,1277183;0,02825613;0,0136218;0,1975325;0,1478278;0,2095422;0,3409254;0,1697642;0,3739133
"27.02.2023";0,2669156;0,1250858;0,02177672;0,007555062;0,1921404;0,2134231;0,2879708;0,42787;0,2711995;0,4956357
"27.02.2023";0,2776503;0,1340313;0,04102015;0,02450906;0,2072108;0,2432013;0,3213045;0,458373;0,3067864;0,53834
"27.02.2023";0,3931534;0,2302839;0,1440553;0,1174883;0,29001;0,3145947;0,3960271;0,5300709;0,5163541;0,5513451
"27.02.2023";0,4513415;0,278774;0,1887191;0,1586006;0,3264068;0,3528822;0,431191;0,5556618;0,5807005;0,5619091
"27.02.2023";0,4267086;0,2582466;0,1907854;0,1636949;0,3307745;0,3885246;0,4685794;0,5870723;0,6088194;0,6508628
"27.02.2023";0,4404015;0,2696573;0,2063972;0,1800355;0,3452215;0,4056715;0,485949;0,5919194;0,6132792;0,6678703
"27.02.2023";0,4452686;0,2737132;0,2434099;0,2139814;0,3742466;0,4469408;0,5308248;0,6327931;0,6724053;0,737288
"27.02.2023";0,4379776;0,2676374;0,2283306;0,2010694;0,3627692;0,4201177;0,4996834;0,5903926;0,627288;0,6964608
"27.02.2023";0,411776;0,2458028;0,2334554;0,2077947;0,3686011;0,3998602;0,4763209;0,5637206;0,6044415;0,6858702
"27.02.2023";0,4002602;0,2362062;0,2199996;0,1979343;0,3599824;0,3794607;0,4512536;0,5382285;0,5662673;0,6608313
"27.02.2023";0,3668719;0,2083827;0,1890483;0,1712473;0,3361143;0,3513211;0,4165875;0,5102531;0,5316105;0,6434039
"27.02.2023";0,3641229;0,2060919;0,1484598;0,1343901;0,303315;0,3185817;0,3744028;0,4767027;0,457429;0,5872219
"27.02.2023";0,3205631;0,169792;0,1160342;0,1044105;0,2764607;0,3161201;0,3753629;0,4919131;0,4678259;0,6266588
"27.02.2023";0,2860335;0,1410173;0,0620887;0,05573892;0,2334271;0,2551135;0,3091092;0,4299105;0,3834922;0,5514185
"27.02.2023";0,2537701;0,1141312;0,03896964;0,03406391;0,2143199;0,2181457;0,2648638;0,3875734;0,3320691;0,5169549
"27.02.2023";0,2192792;0,08538876;-0,007272654;-0,006556555;0,1784537;0,228616;0,2791054;0,4070293;0,355391;0,570291
"27.02.2023";0,2079931;0,07598364;-0,001902808;-0,000811717;0,1859727;0,2016289;0,2490983;0,3674982;0,3096715;0,5328367
"27.02.2023";0,2299708;0,09429841;0,01943853;0,01785151;0,2027029;0,1946939;0,2383972;0,3459118;0,2739912;0,4983761
"27.02.2023";0,2471341;0,1086012;0,03458631;0,03016184;0,2135204;0,2382689;0,2893596;0,3920875;0,3232563;0,5596478
"27.02.2023";0,2754094;0,1321639;0,06954493;0,05992951;0,2401053;0,2759025;0,332472;0,4257728;0,3597724;0,5992768
"27.02.2023";0,3005129;0,1530835;0,1006883;0,08728936;0,2643004;0,2626382;0,3177876;0,3963216;0,3271754;0,5501337
"27.02.2023";0,3116062;0,1623279;0,1283448;0,1125027;0,2867123;0,282508;0,3365838;0,4102145;0,3541986;0,5749704
"27.02.2023";0,320266;0,1695444;0,1135424;0,1004883;0,2761573;0,2575301;0,306662;0,3702573;0,3173406;0,521514
"27.02.2023";0,3056426;0,1573583;0,1192449;0,1057175;0,2808056;0,2521297;0,2984095;0,3622845;0,3208107;0,5260888
"27.02.2023";0,310214;0,1611678;0,1255555;0,1118935;0,2861708;0,2445966;0,2888776;0,3554043;0,3103356;0,5079578
"27.02.2023";0,3023453;0,1546105;0,1081118;0,09689216;0,27197;0,2061771;0,2430079;0,3155783;0,2632212;0,4468291
"27.02.2023";0,2922003;0,1461563;0,08395482;0,07595589;0,2460748;0,1574825;0,187358;0,2689807;0,2074231;0,369166
"27.02.2023";0,2783987;0,134655;0,04087696;0,04004734;0,2141561;0,1260735;0,149929;0,2424642;0,1670377;0,3265958
"27.02.2023";0,2698659;0,1275443;0,0430128;0,0431385;0,2169038;0,1346913;0,1538906;0,2627777;0,1834047;0,3504764
"27.02.2023";0,268042;0,1260244;0,01641413;0,01990265;0,1962497;0,1184231;0,1324115;0,2460672;0,1598263;0,3231819
"27.02.2023";0,24476;0,1066227;-0,009678778;-0,002924126;0,1759592;0,1031177;0,1156941;0,2306095;0,1561212;0,3190781
"27.02.2023";0,249826;0,1108444;-0,005712079;0,0003402518;0,1788609;0,1027162;0,1154643;0,2272541;0,1465496;0,3132067
"27.02.2023";0,2659945;0,1243182;0,01761705;0,02082502;0,1970696;0,1108027;0,1245659;0,2295874;0,144301;0,3115125
"27.02.2023";0,282913;0,1384169;0,0285143;0,02995392;0,2051841;0,1233914;0,1384687;0,2328126;0,147156;0,3174196
"27.02.2023";0,3074764;0,1588864;0,07133648;0,06678806;0,2379256;0,1703456;0,1945276;0,2795931;0,1966069;0,3770435
"27.02.2023";0,3434081;0,1888295;0,1280259;0,1173368;0,2827011;0,2269911;0,2538744;0,3273802;0,2470886;0,4434035
"27.02.2023";0,3619744;0,2043014;0,1535716;0,1398654;0,2996909;0,3122299;0,3496586;0,4159883;0,3557737;0,5779373
"27.02.2023";0,3885305;0,2264315;0,188392;0,1714865;0,3277034;0,3565916;0,4004595;0,4598348;0,3978466;0,6313966
"27.02.2023";0,4088904;0,2433981;0,2268709;0,2069319;0,3594098;0,3829516;0,4283695;0,4842228;0,4276703;0,6583204
"27.02.2023";0,4012677;0,2370458;0,2075082;0,1917049;0,345927;0,3808313;0,4255185;0,4828891;0,4326665;0,6619264
"27.02.2023";0,3871676;0,2252958;0,2085107;0,1926794;0,3466868;0,382753;0,4243696;0,4902251;0,4483973;0,6794865
"27.02.2023";0,378936;0,2184361;0,1805144;0,1671946;0,324245;0,3803125;0,4169878;0,4988016;0,457934;0,6823156
"27.02.2023";0,3450114;0,1901656;0,1371269;0,1285289;0,289315;0,3461063;0,3793888;0,4766079;0,4344916;0,6558778
"27.02.2023";0,327004;0,1751594;0,09199759;0,0896138;0,2550275;0,2935063;0,3184956;0,4251626;0,3786415;0,5790042
"27.02.2023";0,3204029;0,1696585;0,0883508;0,08647582;0,252538;0,2947435;0,317035;0,4378839;0,3854234;0,5878322
"27.02.2023";0,3161115;0,1660824;0,0640495;0,06554234;0,2331059;0,2818199;0,2987587;0,4264978;0,3655267;0,5688619
"27.02.2023";0,3016561;0,1540362;0,0290552;0,03350368;0,2020636;0,2478621;0,2623131;0,3870608;0,3289974;0,5217913
"27.02.2023";0,3083607;0,1596233;0,05511114;0,05564588;0,2217456;0,2674116;0,2857859;0,4110505;0,3499138;0,5453177
"27.02.2023";0,3200117;0,1693325;0,05887901;0,06035383;0,2259304;0,2972091;0,3168342;0,4387237;0,3822594;0,5827508
"27.02.2023";0,3439826;0,1893083;0,08486743;0,08495969;0,2478023;0,2977551;0,3107512;0,4190172;0,3665195;0,5627979
"27.02.2023";0,3533159;0,197086;0,1039686;0,1031122;0,2639378;0,3177696;0,3326576;0,4328764;0,38504;0,5874801
"27.02.2023";0,3646783;0,2065547;0,1365525;0,1316795;0,289331;0,3313113;0,347133;0,4376275;0,3971654;0,5979247
"27.02.2023";0,3709106;0,2117482;0,1452485;0,1382637;0,2951836;0,3609416;0,3809247;0,4690203;0,4358676;0,6407148
"27.02.2023";0,362723;0,2049253;0,1486644;0,1401764;0,2968838;0,3340373;0,3512642;0,4308943;0,4051079;0,5992733
"27.02.2023";0,3563963;0,199653;0,1395084;0,1317917;0,2894307;0,3470486;0,3659502;0,4449296;0,4299879;0,6242031
"27.02.2023";0,3423073;0,1879121;0,1440455;0,136584;0,2930674;0,3586664;0,3795855;0,4601687;0,4577744;0,6593699
"27.02.2023";0,3492677;0,1937125;0,1478986;0,1399408;0,2891026;0,3691734;0,3906471;0,4728982;0,4549388;0,6639351
"27.02.2023";0,3607527;0,2032833;0,1625815;0,1515569;0,299678;0,3398267;0,358095;0,4384049;0,3925463;0,5973419
"27.02.2023";0,3713831;0,212142;0,1746992;0,1628777;0,3094918;0,3339922;0,3522226;0,4326282;0,373187;0,576722
"27.02.2023";0,3613044;0,2037431;0,1442171;0,1365055;0,2861929;0,3072438;0,320813;0,398604;0,3285857;0,5323303
"27.02.2023";0,3673967;0,20882;0,1453929;0,1373127;0,2868803;0,2666645;0,2745413;0,346297;0,2586982;0,4525439
"27.02.2023";0,365806;0,2074944;0,1508029;0,1421796;0,2910728;0,2657369;0,2733951;0,3450036;0,2566169;0,4524649
"27.02.2023";0,3658445;0,2075265;0,1524644;0,1447359;0,2932841;0,2556472;0,2625591;0,3328506;0,2376621;0,4341005
"27.02.2023";0,3689457;0,2101108;0,1427008;0,1368733;0,2864785;0,2391121;0,2440429;0,3112722;0,2070376;0,4014005
"27.02.2023";0,3680245;0,2093432;0,1611576;0,1516704;0,2994051;0,2426251;0,2468998;0,314878;0,2099616;0,4044222
"27.02.2023";0,3608748;0,2033851;0,1445877;0,1352752;0,2856709;0,232849;0,2371236;0,3047665;0,1939552;0,3913139
"27.02.2023";0,3368662;0,1833779;0,1319419;0,1215271;0,2765958;0,2207427;0,2248187;0,2898243;0,1856774;0,3919794
"27.02.2023";0,2903996;0,1446557;0,08933502;0,08253708;0,2419698;0,1798655;0,1802386;0,2400241;0,1532809;0,3580269
"27.02.2023";0,2749813;0,1318072;0,08411269;0,07719531;0,2372216;0,1724389;0,1712929;0,2320662;0,149863;0,3592909
"27.02.2023";0,244012;0,1059994;0,04965259;0,04555076;0,2090931;0,154624;0,1521028;0,2126825;0,1433828;0,3534561
"27.02.2023";0,2349146;0,09841827;0,04431474;0,04022922;0,2043628;0,1564689;0,1527653;0,2184722;0,1540586;0,3637939
"27.02.2023";0,214677;0,08155357;0,02875653;0,02867851;0,1940956;0,1885938;0,1890028;0,2613887;0,214549;0,4352388
"27.02.2023";0,2172252;0,0836771;0,03129572;0,03299125;0,1979291;0,2346196;0,2402153;0,3215019;0,2856039;0,5079387
"27.02.2023";0,24485;0,1066978;0,0567083;0,05666547;0,2189728;0,2499588;0,2538945;0,3365493;0,2971953;0,5072731
"27.02.2023";0,2538522;0,1141996;0,06043167;0,06174835;0,223491;0,2674577;0,2702011;0,3549265;0,3233705;0,5253103
"27.02.2023";0,2789085;0,1350799;0,06366723;0,06804608;0,2286391;0,2734765;0,2677126;0,3541528;0,3133965;0,5060582
"27.02.2023";0,2748727;0,1317167;0,05836999;0,06301112;0,2185715;0,2735718;0,2675067;0,352619;0,3213711;0,5049091
"27.02.2023";0,2829789;0,1384718;0,07154278;0,07307234;0,2272448;0,2955451;0,2929649;0,3816092;0,3492175;0,5334198
"27.02.2023";0,3199069;0,1692452;0,09779752;0,09599826;0,2476234;0,3126713;0,3116687;0,4035056;0,341011;0,5249506
"27.02.2023";0,3328839;0,1800593;0,09617124;0,09524432;0,2469532;0,3129904;0,3125803;0,4051501;0,3278908;0,5101656
"27.02.2023";0,3492759;0,1937193;0,1191558;0,1139651;0,2635939;0,3490841;0,3523871;0,4496436;0,3564979;0,5540023
"27.02.2023";0,3865635;0,2247923;0,146439;0,1366712;0,2837771;0,3840878;0,3932309;0,4962287;0,3699298;0,5804976
"27.02.2023";0,407361;0,2421236;0,1657689;0,1524816;0,2978308;0,4066338;0,4175672;0,5245352;0,3754276;0,5966802
"27.02.2023";0,4052032;0,2403254;0,168648;0,153871;0,2990658;0,3962085;0,4066046;0,5116624;0,3451604;0,573939
"27.02.2023";0,4060921;0,2410662;0,1621636;0,1469195;0,2928866;0,3691508;0,3773782;0,4782851;0,2941786;0,5251173
"27.02.2023";0,3831133;0,2219172;0,1565415;0,141533;0,2880987;0,3739979;0,3823557;0,4824611;0,3141332;0,5562419
"27.02.2023";0,3682388;0,2095218;0,1320316;0,1190113;0,2690779;0,3602283;0,3675382;0,4672463;0,3074091;0,5463337
"27.02.2023";0,3683154;0,2095856;0,1360334;0,1215596;0,2713544;0,339882;0,3452497;0,4403564;0,2809733;0,5098241
"27.02.2023";0,3463113;0,1912488;0,124867;0,1096218;0,2607431;0,3169056;0,3205291;0,4114445;0,2656598;0,4904725
"27.02.2023";0,323202;0,1719911;0,1100933;0,0935836;0,2464869;0,3122088;0,3218015;0,4096939;0,2807075;0,5051275
"27.02.2023";0,3103096;0,1612474;0,1087165;0,09061592;0,243849;0,316426;0,3326496;0,4144362;0,3031452;0,5252241
"27.02.2023";0,313753;0,1641169;0,1146943;0,0964001;0,2489905;0,3617474;0,3829452;0,4658758;0,3757267;0,6037451
"27.02.2023";0,3259725;0,1742999;0,1432761;0,1217367;0,2715119;0,3586107;0,3775606;0,4496144;0,3644186;0,5854936
"27.02.2023";0,3405905;0,1864815;0,1612419;0,1376047;0,2856168;0,3357719;0,3506773;0,4094976;0,3222907;0,5310408
"27.02.2023";0,3392098;0,1853309;0,1661792;0,1418162;0,2893603;0,3430955;0,3609338;0,4189898;0,3447503;0,5457584
"27.02.2023";0,3414757;0,1872192;0,1635033;0,1414161;0,2890047;0,3241048;0,3376931;0,3916104;0,320135;0,5038973
"27.02.2023";0,3525178;0,1964209;0,1689273;0,1486162;0,2954048;0,3270845;0,3361023;0,3890556;0,3211315;0,4963717
"27.02.2023";0,3701672;0,2111287;0,1843713;0,1633665;0,3085161;0,3225412;0,3273949;0,380608;0,3005139;0,4690737
"27.02.2023";0,3746577;0,2148708;0,1806101;0,1606039;0,3060605;0,3110459;0,3124101;0,3718146;0,2779838;0,4396696
"27.02.2023";0,3728488;0,2133634;0,1805233;0,1619313;0,3072404;0,3085712;0,3090083;0,3783605;0,2756914;0,4335724
"27.02.2023";0,3842827;0,2228917;0,1749769;0,156825;0,3027015;0,2872897;0,2847332;0,3589467;0,2328909;0,3843682
"27.02.2023";0,3814819;0,2205577;0,1628706;0,1466791;0,2936829;0,2788763;0,2767994;0,3593233;0,2161523;0,3677208
"27.02.2023";0,3865198;0,224756;0,1481624;0,1351663;0,2834493;0,2721375;0,2691238;0,3581008;0,1953513;0,3484954
"27.02.2023";0,3813074;0,2204123;0,1392863;0,1270363;0,2762226;0,2717163;0,2620827;0,3554045;0,1929608;0,3529498
"27.02.2023";0,3676862;0,2090612;0,1230549;0,1110141;0,2619807;0,2584206;0,2509344;0,340939;0,1722414;0,3425627
"27.02.2023";0,3506458;0,1948609;0,117164;0,1034955;0,2557608;0,2913865;0,2904013;0,3821883;0,2166247;0,4123416
"27.02.2023";0,3723028;0,2129084;0,1382564;0,1197809;0,2750754;0,344513;0,3504159;0,4419076;0,2645811;0,4858199
"27.02.2023";0,3771032;0,2169087;0,1597918;0,1369777;0,2903615;0,4089;0,4240793;0,5139162;0,3496617;0,596608
"27.02.2023";0,3814509;0,2205318;0,1806188;0,1542766;0,3057383;0,4149847;0,4305978;0,5103574;0,3491884;0,6044868
"27.02.2023";0,3902414;0,2278572;0,1845163;0,1565236;0,3077356;0,3946993;0,4091834;0,4767006;0,3106971;0,5592035
"27.02.2023";0,3907632;0,2282921;0,2148003;0,1804525;0,3290058;0,3981399;0,414258;0,4811032;0,3158334;0,5653671
"27.02.2023";0,3832383;0,2220213;0,1879271;0,154716;0,3061288;0,3736775;0,3912717;0,4533796;0,2834893;0,5265541
"27.02.2023";0,375146;0,2152777;0,183977;0,1487896;0,300861;0,3930083;0,4156959;0,4856892;0,3211837;0,5717875
"27.02.2023";0,351862;0,1958744;0,1651602;0,1301247;0,28427;0,3755318;0,4004166;0,4790886;0,3134831;0,5625467
"27.02.2023";0,3246289;0,1731801;0,1373214;0,1034299;0,2605413;0,3601522;0,3876922;0,4790599;0,3134497;0,5625066
"27.02.2023";0,3075141;0,1589178;0,09555591;0,06487332;0,2247126;0,3368621;0,3631226;0,4608411;0,2921943;0,5370002
"27.02.2023";0,2946657;0,1482109;0,09104954;0,06135155;0,2131834;0,3202738;0,3453216;0,4490441;0,2784312;0,5204845
"27.02.2023";0,2875154;0,1422523;0,07343341;0,04642121;0,199912;0,2909374;0,3114097;0,4156117;0,2394267;0,473679
"27.02.2023";0,2808287;0,13668;0,05068916;0,02873124;0,1841876;0,2827948;0,3018462;0,4112922;0,2343873;0,4676318
"27.02.2023";0,3181159;0,1677527;0,07368609;0,04890841;0,2021229;0,3307854;0,3568308;0,4779076;0,3896677;0,5169407
"27.02.2023";0,3388397;0,1850225;0,09934003;0,07060602;0,2214096;0,3062311;0,3321801;0,4499459;0,4405576;0,4515268
"27.02.2023";0,1964703;0,06638132;-0,008183124;-0,02387832;0,1374236;0,2235103;0,2348859;0,337015;0,3052724;0,4449971
"27.02.2023";0,1810232;0,05350873;-0,01383088;-0,02930238;0,1326022;0,219084;0,2308864;0,3308003;0,2819545;0,4523142
"27.02.2023";0,1928172;0,0633371;-0,004541614;-0,02226045;0,1388617;0,2070019;0,2171081;0,3120164;0,2522506;0,4187701
"27.02.2023";0,2150687;0,08188;0,004835295;-0,01530445;0,1450448;0,2438822;0,260218;0,3579119;0,2956385;0,4625762
"27.02.2023";0,2516257;0,1123442;0,04709051;0,02131086;0,1775917;0,2793632;0,2993274;0,4010621;0,3187684;0,489884
"27.02.2023";0,2808149;0,1366685;0,06028148;0,03227034;0,1873335;0,2462873;0,2629912;0,3546118;0,2546287;0,401558
"27.02.2023";0,3146714;0,1648822;0,09441979;0,06037666;0,2123169;0,2583847;0,2775728;0,3688423;0,2498289;0,3896637
"27.02.2023";0,3266956;0,1749024;0,1131918;0,07625976;0,2264352;0,2869507;0,3074464;0,4002445;0,2813954;0,429623
"27.02.2023";0,325993;0,1743169;0,1024755;0,06622517;0,2175155;0,3007436;0,3244015;0,4180539;0,3081927;0,4549892
"27.02.2023";0,3121832;0,1628087;0,10643;0,06974179;0,2206414;0,3189248;0,3412945;0,4334403;0,3461254;0,501359
"27.02.2023";0,3139303;0,1642647;0,09266706;0,05683128;0,2091654;0,3052752;0,3295075;0,4148546;0,3293242;0,4784837
"27.02.2023";0,3046572;0,1565371;0,1041299;0,06653502;0,217791;0,313902;0,3365116;0,4193187;0,3542514;0,5056977
"27.02.2023";0,3173808;0,1671401;0,1095138;0,07017763;0,2210288;0,2913673;0,3145932;0,391311;0,3170534;0,4542682
"27.02.2023";0,3188156;0,1683358;0,1242603;0,08015599;0,2298985;0,3145436;0,3410095;0,4179523;0,3561082;0,5010362
"27.02.2023";0,3027473;0,1549455;0,102505;0,05717864;0,2094742;0,280587;0,3058222;0,3789446;0,3285599;0,4587523
"27.02.2023";0,2865423;0,1414413;0,1018886;0,05400328;0,2066516;0,2093034;0,2304673;0,2931792;0,2394143;0,3505957
"27.02.2023";0,2693417;0,1271075;0,07767617;0,03083259;0,1860555;0,2419985;0,2740374;0,3420851;0,2999207;0,4266475
"27.02.2023";0,2539952;0,1143188;0,07270996;0,02455231;0,180473;0,2122982;0,2448145;0,30886;0,2713806;0,3953579
"27.02.2023";0,2420306;0,1043482;0,06931297;0,01909871;0,1756254;0,177247;0,2065589;0,2670896;0,232051;0,3453647
"27.02.2023";0,2471675;0,108629;0,07289901;0,0213534;0,1776295;0,1807044;0,2121216;0,2737506;0,2393234;0,354461
"27.02.2023";0,2349483;0,09844629;0,04969134;0,002382863;0,1607668;0,1465732;0,1742288;0,2326743;0,1997083;0,3056427
